"cardmarketId","quantity","name","set","setCode","cn","condition","language","isFirstEd","isReverseHolo","isSigned","price","comment","location","nameDE","nameES","nameFR","nameIT","rarity","listedAt"
"715661","1","Practice Studio","Paldea Evolved","PAL","186","NM","Italian","","true","","0.13","","","Trainingsstudio","Sala de Entrenamiento","Studio d'Entraînement","Sala Attrezzi","Uncommon",""
"715661","2","Practice Studio","Paldea Evolved","PAL","186","NM","Italian","","","","0.1","","","Trainingsstudio","Sala de Entrenamiento","Studio d'Entraînement","Sala Attrezzi","Uncommon",""
"701125","1","Practice Studio","Triplet Beat","sv1a","071","NM","Japanese","","","","0.1","","","Trainingsstudio","Sala de Entrenamiento","Studio d'Entraînement","Sala Attrezzi","Uncommon",""
"746569","15","Practice Studio","Shiny Treasure ex","sv4a","187","NM","Japanese","","","","0.05","","","Trainingsstudio","Sala de Entrenamiento","Studio d'Entraînement","Sala Attrezzi","Fixed",""
"561544","1","Primarina GX","Strength Expansion Pack Sun & Moon","sm1+","016","NM","Japanese","","","","4.49","","","Primarene GX [Blasenbeat | Brausendes Meer]","Primarina GX [Golpe Burbuja | Mares Rugientes]","Oratoria GX [Bulle Bataille | Flots Rugissants]","Primarina GX [Bollabotta | Mari Ruggenti]","Double Rare",""
"565166","1","Primarina GX","Sun & Moon Starter Set","smA","014","EX","Japanese","","","","1.6","","","Primarene GX [Blasenbeat | Brausendes Meer]","Primarina GX [Golpe Burbuja | Mares Rugientes]","Oratoria GX [Bulle Bataille | Flots Rugissants]","Primarina GX [Bollabotta | Mari Ruggenti]","Fixed",""
"807562","1","Prime Catcher","Battle Partners Deck Build Box","svN","020","NM","Japanese","","","","1","","","Erstklassiger Fänger","Capturador Supremo","Attrape-Ultime","Acchiappa-Pokémon Eccellente","Fixed",""
"840120","2","Prime Catcher","Premium Trainer Box MEGA","mAA","022","NM","Japanese","","","","0.89","","","Erstklassiger Fänger","Capturador Supremo","Attrape-Ultime","Acchiappa-Pokémon Eccellente","Fixed",""
"803261","3","Prime Catcher","Terastal Festival ex","sv8a","148","NM","Japanese","","","","0.37","","","Erstklassiger Fänger","Capturador Supremo","Attrape-Ultime","Acchiappa-Pokémon Eccellente","ACE Rare",""
"276204","3","Primeape","EX FireRed & LeafGreen","FL","28","EX","Italian","","true","","4.85","","","Rasaff","","","","Rare",""
"562584","10","Primeape","Cruel Traitor","XY11c","025","NM","Japanese","true","","","0.64","","","Primeape [Swagger | Spirited Throw]","Primeape [Swagger | Spirited Throw]","Primeape [Swagger | Spirited Throw]","Primeape [Swagger | Spirited Throw]","Uncommon",""
"715582","8","Primeape","Paldea Evolved","PAL","107","NM","Italian","","","","0.1","","","Rasaff [Low Kick | Pummel]","Primeape [Low Kick | Pummel]","Colossinge [Low Kick | Pummel]","Primeape [Low Kick | Pummel]","Uncommon",""
"751583","18","Primeape","Paldean Fates","PAF","046","NM","Italian","","","","0.1","","","Rasaff [Raging Punch]","Primeape [Raging Punch]","Colossinge [Raging Punch]","Primeape [Raging Punch]","Uncommon",""
"794414","1","Primeape","Standard Series Promos","SSP","099","NM","Italian","","true","","0.1","","","Rasaff [Sweep the Leg | Mega Punch]","Primeape [Sweep the Leg | Mega Punch]","Colossinge [Sweep the Leg | Mega Punch]","Primeape [Sweep the Leg | Mega Punch]","Common",""
"693125","5","Primeape","Violet ex","sv1V","050","NM","Japanese","","","","0.05","","","Rasaff [Raging Punch]","Primeape [Raging Punch]","Colossinge [Raging Punch]","Primeape [Raging Punch]","Common",""
"705272","1","Primeape","Snow Hazard","sv2P","039","NM","Japanese","","","","0.05","","","Rasaff [Low Kick | Pummel]","Primeape [Low Kick | Pummel]","Colossinge [Low Kick | Pummel]","Primeape [Low Kick | Pummel]","Common",""
"793495","2","Primeape","Super Electric Breaker","sv8","061","NM","Japanese","","","","0.05","","","Rasaff [Sweep the Leg | Mega Punch]","Primeape [Sweep the Leg | Mega Punch]","Colossinge [Sweep the Leg | Mega Punch]","Primeape [Sweep the Leg | Mega Punch]","Common",""
"698630","1","Primeape Lv.41","Dawn Dash","DP4d","","EX","Japanese","","","","3.19","","","Rasaff Lv.41 [Anger Point | Whump]","Primeape Lv.41 [Anger Point | Whump]","Colossinge Lv.41 [Anger Point | Whump]","Primeape Lv.41 [Anger Point | Whump]","Rare",""
"682208","2","Primordial Altar","Silver Tempest","SIT","161","NM","Italian","","","","0.1","","","Urzeitlicher Altar","Altar Primigenio","Autel Primordial","Altare Primordiale","Uncommon",""
"680237","5","Primordial Altar","Paradigm Trigger","s12","097","NM","Japanese","","","","0.1","","","Urzeitlicher Altar","Altar Primigenio","Autel Primordial","Altare Primordiale","Uncommon",""
"563402","4","Prinplup","Red Flash","XY8r","019","NM","Japanese","true","","","0.24","","","Prinplup [Ice Beam]","Prinplup [Ice Beam]","Prinplup [Ice Beam]","Prinplup [Ice Beam]","Uncommon",""
"608486","7","Prinplup","Brilliant Stars","BRS","036","NM","Italian","","","","0.1","","","Pliprin [Peck]","Prinplup [Peck]","Prinplouf [Peck]","Prinplup [Peck]","Uncommon",""
"699287","1","Prinplup Lv.20","Duelist Pack: Jaden Yuki","DP1","","GD","Japanese","","","","0.48","","","Pliprin Lv.20 [Aqua Shower | Brine]","Prinplup Lv.20 [Aqua Shower | Brine]","Prinplouf Lv.20 [Aqua Shower | Brine]","Prinplup Lv.20 [Aqua Shower | Brine]","Uncommon",""
"699287","1","Prinplup Lv.20","Duelist Pack: Jaden Yuki","DP1","","PO","Japanese","","","","0.04","","","Pliprin Lv.20 [Aqua Shower | Brine]","Prinplup Lv.20 [Aqua Shower | Brine]","Prinplouf Lv.20 [Aqua Shower | Brine]","Prinplup Lv.20 [Aqua Shower | Brine]","Uncommon",""
"761536","2","Probopass","Crimson Haze","sv5a","076","NM","Japanese","","","","3.2","","","Voluminas [Assault Laser | Land Crush]","Probopass [Assault Laser | Land Crush]","Tarinorme [Assault Laser | Land Crush]","Probopass [Assault Laser | Land Crush]","Illustration Rare",""
"562647","1","Probopass","Fever-Burst Fighter","XY11f","029","NM","Japanese","true","","","0.4","","","Probopass [Bounce Back | Rock Tomb]","Probopass [Bounce Back | Rock Tomb]","Probopass [Bounce Back | Rock Tomb]","Probopass [Bounce Back | Rock Tomb]","Uncommon",""
"563881","12","Probopass","Gaia Volcano","XY5g","047","NM","Japanese","true","","","0.38","","","Probopass [Triple Smash | Reinforced Nose]","Probopass [Triple Smash | Reinforced Nose]","Probopass [Triple Smash | Reinforced Nose]","Probopass [Triple Smash | Reinforced Nose]","Uncommon",""
"561500","2","Probopass","Islands Await You","sm2k","034","NM","Japanese","","","","0.15","","","Voluminas [Energie-Verbindung | Juwelenkraft]","Probopass [Energy Link | Power Gem]","Tarinorme [Energy Link | Power Gem]","Probopass [Energy Link | Power Gem]","Uncommon",""
"608645","3","Probopass","Brilliant Stars","BRS","099","NM","Italian","","","","0.1","","","Voluminas [Magnetic Tension | Iron Tackle]","Probopass [Magnetic Tension | Iron Tackle]","Tarinorme [Magnetic Tension | Iron Tackle]","Probopass [Magnetic Tension | Iron Tackle]","Uncommon",""
"725226","4","Probopass","Obsidian Flames","OBF","146","NM","Italian","","","","0.1","","","Voluminas [Triple Nose | Iron Buster]","Probopass [Triple Nose | Iron Buster]","Tarinorme [Triple Nose | Iron Buster]","Probopass [Triple Nose | Iron Buster]","Uncommon",""
"769276","5","Probopass","Twilight Masquerade","TWM","102","NM","Italian","","","","0.1","","","Voluminas [Assault Laser | Land Crush]","Probopass [Assault Laser | Land Crush]","Tarinorme [Assault Laser | Land Crush]","Probopass [Assault Laser | Land Crush]","Uncommon",""
"605918","3","Probopass","Star Birth","s9","067","NM","Japanese","","","","0.1","","","Voluminas [Magnetic Tension | Iron Tackle]","Probopass [Magnetic Tension | Iron Tackle]","Tarinorme [Magnetic Tension | Iron Tackle]","Probopass [Magnetic Tension | Iron Tackle]","Uncommon",""
"724031","2","Probopass","Ruler of the Black Flame","sv3","079","NM","Japanese","","","","0.05","","","Voluminas [Triple Nose | Iron Buster]","Probopass [Triple Nose | Iron Buster]","Tarinorme [Triple Nose | Iron Buster]","Probopass [Triple Nose | Iron Buster]","Common",""
"276274","1","Prof. Oak's Research","EX FireRed & LeafGreen","FL","98","EX","Italian","","true","","3.93","","","Professor Eichs Nachforschunge","","","La Ricerca del Professor Oak","Uncommon",""
"784464","1","Professor Birch","Torchic Constructed Starter Deck","advB","018","GD","Japanese","","","","1.97","","","Professor Birk","Profesor Abedul","Prof. Seko","Prof. Birch","Fixed",""
"682209","4","Professor Laventon","Silver Tempest","SIT","162","NM","Italian","","","","0.1","","","Professor Laven","Profesor Lavender","Professeur Lavande","Professor Laven","Uncommon",""
"699463","1","Professor Rowan","Duelist Pack: Jaden Yuki","DP1","","PO","Japanese","true","","","0.4","","","Professor Eibe","Prof. Serbal","Prof. Sorbier","","Uncommon",""
"741505","1","Professor Sada's Vitality","Ancient Roar","sv4K","085","EX","Japanese","","","","5.58","","","Professor Antiquas Vitalität","Vitalidad de la Profesora Albora","","","Ultra Rare",""
"741505","5","Professor Sada's Vitality","Ancient Roar","sv4K","085","NM","Japanese","","","","4.39","","","Professor Antiquas Vitalität","Vitalidad de la Profesora Albora","","","Ultra Rare",""
"805514","3","Professor Sada's Vitality","Prismatic Evolutions","PRE","120","NM","Italian","","","","0.1","","","Professor Antiquas Vitalität","Vitalidad de la Profesora Albora","Vitalité de la Professeure Olim","Vitalità della Professoressa Olim","Uncommon",""
"563955","4","Professor Sycamore","Hyper Metal Chain Deck","XYb","016","NM","Japanese","","","","0.49","","","Prof. Platan","Profesor Ciprés","Professeur Platane","Professor Platan","Fixed",""
"741913","4","Professor Turo's Scenario","Future Flash","sv4M","086","NM","Japanese","","","","2.74","","","Professor Futurus' Szenario","Plan del Profesor Turo","","","Ultra Rare",""
"741913","1","Professor Turo's Scenario","Future Flash","sv4M","086","EX","Japanese","","","","2.51","","","Professor Futurus' Szenario","Plan del Profesor Turo","","","Ultra Rare",""
"805515","1","Professor Turo's Scenario","Prismatic Evolutions","PRE","121","NM","Italian","","","","0.1","","","Professor Futurus' Szenario","Plan del Profesor Turo","Plan du Professeur Turum","Scenario del Professor Turum","Uncommon",""
"467304","1","Professor's Research","Sword","s1W","67","NM","Japanese","","","","24.89","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Ultra Rare",""
"467309","1","Professor's Research","Sword","s1W","71","NM","Japanese","","","","11.49","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Secret Rare",""
"587064","1","Professor's Research","VMAX Climax","s8b","266","NM","Japanese","","","","4.98","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Ultra Rare",""
"687721","45","Professor's Research","VSTAR Universe","s12a","159","NM","Japanese","","","","0.19","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Fixed",""
"689768","2","Professor's Research","Scarlet & Violet","SVI","189","NM","Italian","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"689769","4","Professor's Research","Scarlet & Violet","SVI","190","NM","Italian","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"700335","3","Professor's Research","Brilliant Stars","BRS","147","NM","Italian","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Holo Rare",""
"751626","8","Professor's Research","Paldean Fates","PAF","087","NM","Italian","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"751627","4","Professor's Research","Paldean Fates","PAF","088","NM","Italian","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"605946","14","Professor's Research","Star Birth","s9","095","NM","Japanese","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"693150","1","Professor's Research","Violet ex","sv1V","075","NM","Japanese","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Rare",""
"746558","1","Professor's Research","Shiny Treasure ex","sv4a","176","NM","Japanese","","","","0.15","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Fixed",""
"588113","15","Professor's Research","Start Deck 100","sI100","403","NM","Japanese","","","","0.05","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Fixed",""
"746559","8","Professor's Research","Shiny Treasure ex","sv4a","177","NM","Japanese","","","","0.05","","","Forschung des Professors","Investigación de Profesores","Recherches Professorales","Ricerca Accademica","Fixed",""
"805517","4","Professor's Research - Professor Elm","Prismatic Evolutions","PRE","123","NM","Italian","","","","0.05","","","Forschung des Professors - Professor Lind","Investigación de Profesores - Profesor Elm","Recherches Professorales - Professeur Orme","Ricerca Accademica - Professor Elm","Common",""
"805516","7","Professor's Research - Professor Oak","Prismatic Evolutions","PRE","122","NM","Italian","","","","0.05","","","Forschung des Professors - Professor Eich","Investigación de Profesores - Profesor Oak","Recherches Professorales - Professor Chen","Ricerca Accademica - Professor Oak","Common",""
"805518","5","Professor's Research - Professor Rowan","Prismatic Evolutions","PRE","124","NM","Italian","","","","0.05","","","Forschung des Professors - Professor Eibe","Investigación de Profesores - Profesor Serbal","Recherches Professorales - Professeur Sorbier","Ricerca Accademica - Professor Rowan","Common",""
"805519","3","Professor's Research - Professor Sycamore","Prismatic Evolutions","PRE","125","NM","Italian","","","","0.05","","","Forschung des Professors - Professor Platan","Investigación de Profesores - Profesor Ciprés","Recherches Professorales - Professeur Platane","Ricerca Accademica - Professor Platan","Common",""
"588139","4","Psychic Energy","Start Deck 100","sI100","","NM","Japanese","","","","0.5","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"561372","1","Psychic Energy","Ash vs Team Rocket Deck Kit","smD","","NM","Japanese","","","","0.4","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"588139","3","Psychic Energy","Start Deck 100","sI100","","NM","Japanese","","true","","0.38","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"667518","8","Psychic Energy","VSTAR & VMAX High Class Deck Deoxys","sPD","PSY","NM","Japanese","","true","","0.3","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"577400","1","Psychic Energy","25th Anniversary Collection","s8a","","NM","Japanese","","true","","0.19","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"667518","8","Psychic Energy","VSTAR & VMAX High Class Deck Deoxys","sPD","PSY","NM","Japanese","","","","0.14","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"664677","29","Psychic Energy","Pokémon GO Enhanced Expansion Pack","s10b","PSY","NM","Japanese","","","","0.09","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"609607","6","Psychic Energy","VMAX Climax","s8b","","NM","Japanese","","true","","0.05","","","Psycho-Energie","Energía Psíquica","Énergie Psy","Energia Psiche","Fixed",""
"276021","1","Psyduck","Mythological Age","MA","44","EX","Italian","","true","","24.98","","","Enton","","","","Common",""
"658533","4","Psyduck","Astral Radiance","ASR","028","NM","Italian","","","","0.05","","","Enton [Spacing Out | Ram]","Psyduck [Spacing Out | Ram]","Psykokwak [Spacing Out | Ram]","Psyduck [Spacing Out | Ram]","Common",""
"733649","1","Psyduck","151","MEW","054","NM","Italian","","","","0.05","","","Enton [Overthinking | Water Gun]","Psyduck [Overthinking | Water Gun]","Psykokwak [Overthinking | Water Gun]","Psyduck [Overthinking | Water Gun]","Common",""
"562741","2","Pumpkaboo","Premium Champion Pack","CP4","062","EX","Japanese","","true","","0.79","","","Pumpkaboo [Ram | Night March]","Pumpkaboo [Ram | Night March]","Pumpkaboo [Ram | Night March]","Pumpkaboo [Ram | Night March]","Fixed",""
"564454","3","Pumpkaboo","Collection Y","XY1y","027","NM","Japanese","true","","","0.44","","","Pumpkaboo [Confuse Ray]","Pumpkaboo [Confuse Ray]","Pumpkaboo [Confuse Ray]","Pumpkaboo [Confuse Ray]","Common",""
"574124","2","Pumpkaboo","Evolving Skies","EVS","076","NM","Italian","","","","0.05","","","Irrbis [Kürbisloch | Zertrampeln]","Pumpkaboo [Calabaza Orificio | Estampida]","Pitrouille [Citrouille Trouée | Ruée]","Pumpkaboo [Zucca Cava | Fuggi Fuggi]","Common",""
"740569","3","Pumpkaboo","Paradox Rift","PAR","077","NM","Italian","","","","0.05","","","Irrbis [Seed Bomb | Reckless Charge]","Pumpkaboo [Seed Bomb | Reckless Charge]","Pitrouille [Seed Bomb | Reckless Charge]","Pumpkaboo [Seed Bomb | Reckless Charge]","Common",""
"571598","7","Pumpkaboo","Towering Perfection","s7D","016","NM","Japanese","","","","0.05","","","Irrbis [Kürbisloch | Zertrampeln]","Pumpkaboo [Calabaza Orificio | Estampida]","Pitrouille [Citrouille Trouée | Ruée]","Pumpkaboo [Zucca Cava | Fuggi Fuggi]","Common",""
"741856","1","Pumpkaboo","Future Flash","sv4M","029","NM","Japanese","","","","0.05","","","Irrbis [Seed Bomb | Reckless Charge]","Pumpkaboo [Seed Bomb | Reckless Charge]","Pitrouille [Seed Bomb | Reckless Charge]","Pumpkaboo [Seed Bomb | Reckless Charge]","Common",""
"687541","22","Pumpkaboo","VSTAR Universe","s12a","061","NM","Japanese","","","","0.02","","","Irrbis [Kürbisloch | Zertrampeln]","Pumpkaboo [Calabaza Orificio | Estampida]","Pitrouille [Citrouille Trouée | Ruée]","Pumpkaboo [Zucca Cava | Fuggi Fuggi]","Fixed",""
"805437","1","Pupitar","Prismatic Evolutions","PRE","048","NM","Italian","","true","","0.15","","","Pupitar [Sand Spray | Hammer In]","Pupitar [Sand Spray | Hammer In]","Ymphect [Sand Spray | Hammer In]","Pupitar [Sand Spray | Hammer In]","Common",""
"665668","1","Pupitar","Pokémon GO","PGO","038","NM","Italian","","","","0.1","","","Pupitar [Crashing Bullet | Tackle]","Pupitar [Crashing Bullet | Tackle]","Ymphect [Crashing Bullet | Tackle]","Pupitar [Crashing Bullet | Tackle]","Uncommon",""
"715586","11","Pupitar","Paldea Evolved","PAL","111","NM","Italian","","","","0.1","","","Pupitar [Headbutt Bounce]","Pupitar [Headbutt Bounce]","Ymphect [Headbutt Bounce]","Pupitar [Headbutt Bounce]","Uncommon",""
"725186","4","Pupitar","Obsidian Flames","OBF","106","NM","Italian","","","","0.1","","","Pupitar [Rock Throw | Blasting Tackle]","Pupitar [Rock Throw | Blasting Tackle]","Ymphect [Rock Throw | Blasting Tackle]","Pupitar [Rock Throw | Blasting Tackle]","Uncommon",""
"558590","4","Pupitar","Dark Order","sm8a","016","NM","Japanese","","","","0.1","","","Pupitar [Payback]","Pupitar [Payback]","Pupitar [Payback]","Pupitar [Payback]","Common",""
"664578","1","Pupitar","Pokémon GO Enhanced Expansion Pack","s10b","038","NM","Japanese","","","","0.1","","","Pupitar [Crashing Bullet | Tackle]","Pupitar [Crashing Bullet | Tackle]","Ymphect [Crashing Bullet | Tackle]","Pupitar [Crashing Bullet | Tackle]","Uncommon",""
"805437","7","Pupitar","Prismatic Evolutions","PRE","048","NM","Italian","","","","0.05","","","Pupitar [Sand Spray | Hammer In]","Pupitar [Sand Spray | Hammer In]","Ymphect [Sand Spray | Hammer In]","Pupitar [Sand Spray | Hammer In]","Common",""
"705341","14","Pupitar","Clay Burst","sv2D","037","NM","Japanese","","","","0.05","","","Pupitar [Headbutt Bounce]","Pupitar [Headbutt Bounce]","Ymphect [Headbutt Bounce]","Pupitar [Headbutt Bounce]","Common",""
"724003","6","Pupitar","Ruler of the Black Flame","sv3","056","NM","Japanese","","","","0.05","","","Pupitar [Rock Throw | Jet Tackle]","Pupitar [Rock Throw | Jet Tackle]","Ymphect [Rock Throw | Jet Tackle]","Pupitar [Rock Throw | Jet Tackle]","Common",""
"807635","1","Pupitar","Battle Partners","sv9","048","NM","Japanese","","","","0.05","","","Pupitar [Take Down]","Pupitar [Take Down]","Ymphect [Take Down]","Pupitar [Take Down]","Common",""
"560207","3","Purrloin","Shining Legends JP","sm3+","049","NM","Japanese","","","","0.27","","","Purrloin [Scratch | Tail Rap]","Purrloin [Scratch | Tail Rap]","Purrloin [Scratch | Tail Rap]","Purrloin [Scratch | Tail Rap]","Common",""
"608540","8","Purrloin","Brilliant Stars","BRS","090","NM","Italian","","","","0.05","","","Felilou [Surprise Attack]","Purrloin [Surprise Attack]","Chacripan [Surprise Attack]","Purrloin [Surprise Attack]","Common",""
"691795","17","Purrloin","Crown Zenith","CRZ","077","NM","Italian","","","","0.05","","","Felilou [Fury Swipes]","Purrloin [Fury Swipes]","Chacripan [Fury Swipes]","Purrloin [Fury Swipes]","Common",""
"740635","2","Purrloin","Paradox Rift","PAR","114","NM","Italian","","","","0.05","","","Felilou [Stampede | Cat Kick]","Purrloin [Stampede | Cat Kick]","Chacripan [Stampede | Cat Kick]","Purrloin [Stampede | Cat Kick]","Common",""
"741411","9","Purrloin","Ancient Roar","sv4K","047","NM","Japanese","","","","0.05","","","Felilou [Stampede | Cat Kick]","Purrloin [Stampede | Cat Kick]","Chacripan [Stampede | Cat Kick]","Purrloin [Stampede | Cat Kick]","Common",""
"560004","2","Purugly","Ultra Sun","sm5s","050","NM","Japanese","","","","0.15","","","Purugly [Own the Place | Toss Aside]","Purugly [Own the Place | Toss Aside]","Purugly [Own the Place | Toss Aside]","Purugly [Own the Place | Toss Aside]","Common",""
"545681","2","Purugly","Battle Styles","BST","116","NM","Italian","","","","0.1","","","Purugly [Caturday | Claw Slash]","Purugly [Caturday | Claw Slash]","Purugly [Caturday | Claw Slash]","Purugly [Caturday | Claw Slash]","Uncommon",""
"658789","2","Purugly","Astral Radiance","ASR","128","NM","Italian","","","","0.1","","","Shnurgarst [Body Slam | Slashing Claw]","Purugly [Body Slam | Slashing Claw]","Chaffreux [Body Slam | Slashing Claw]","Purugly [Body Slam | Slashing Claw]","Uncommon",""
"609828","2","Purugly","Battle Region","s9a","060","NM","Japanese","","","","0.1","","","Shnurgarst [Body Slam | Slashing Claw]","Purugly [Body Slam | Slashing Claw]","Chaffreux [Body Slam | Slashing Claw]","Purugly [Body Slam | Slashing Claw]","Uncommon",""
"785971","3","Purugly","Stellar Crown","SCR","117","NM","Italian","","","","0.05","","","Shnurgarst [Nyan Roll]","Purugly [Nyan Roll]","Chaffreux [Nyan Roll]","Purugly [Nyan Roll]","Common",""
"678681","1","Purugly [G] Lv.40","Galactic's Conquest","Pt1","081","GD","Japanese","true","","","0.49","","","Shnurgarst [G] Lv.40 [Chip Off | Poor Sleep]","Purugly [G] Lv.40 [Chip Off | Poor Sleep]","Chaffreux [G] Lv.40 [Chip Off | Poor Sleep]","Purugly [G] Lv.40 [Chip Off | Poor Sleep]","Common",""
"701533","1","Pyroar","Triplet Beat","sv1a","077","NM","Japanese","","","","2.28","","","Pyroleo [Singe | Overrun]","Pyroar [Singe | Overrun]","Némélios [Singe | Overrun]","Pyroar [Singe | Overrun]","Illustration Rare",""
"562698","1","Pyroar","Premium Champion Pack","CP4","021","NM","Japanese","","true","","1.49","","","Pyroar [Intimidating Mane | Scorching Fang]","Pyroar [Intimidating Mane | Scorching Fang]","Pyroar [Intimidating Mane | Scorching Fang]","Pyroar [Intimidating Mane | Scorching Fang]","Fixed",""
"609725","26","Pyroar","Battle Region","s9a","016","NM","Japanese","","","","0.15","","","Pyroleo [Scorching Aura | Fire Fang]","Pyroar [Scorching Aura | Fire Fang]","Némélios [Scorching Aura | Fire Fang]","Pyroar [Scorching Aura | Fire Fang]","Rare",""
"574047","5","Pyroar","Evolving Skies","EVS","023","NM","Italian","","","","0.1","","","Pyroleo [Combustion | Rip Claw]","Pyroar [Combustion | Rip Claw]","Némélios [Combustion | Rip Claw]","Pyroar [Combustion | Rip Claw]","Uncommon",""
"715505","7","Pyroar","Paldea Evolved","PAL","032","NM","Italian","","","","0.1","","","Pyroleo [Singe | Overrun]","Pyroar [Singe | Overrun]","Némélios [Singe | Overrun]","Pyroar [Singe | Overrun]","Uncommon",""
"805405","7","Pyroar","Prismatic Evolutions","PRE","016","NM","Italian","","","","0.1","","","Pyroleo [Fire Mane | Flame Tackle]","Pyroar [Fire Mane | Flame Tackle]","Némélios [Fire Mane | Flame Tackle]","Pyroar [Fire Mane | Flame Tackle]","Uncommon",""
"701065","2","Pyroar","Triplet Beat","sv1a","015","NM","Japanese","","","","0.1","","","Pyroleo [Singe | Overrun]","Pyroar [Singe | Overrun]","Némélios [Singe | Overrun]","Pyroar [Singe | Overrun]","Uncommon",""
"560429","3","Pyroar","Silver Lance","s6h","013","NM","Japanese","","","","0.05","","","Pyroleo [Combustion | Rip Claw]","Pyroar [Combustion | Rip Claw]","Némélios [Combustion | Rip Claw]","Pyroar [Combustion | Rip Claw]","Common",""
"560058","1","Pyukumuku","GX Battle Boost","sm4+","025","NM","Japanese","","true","","0.94","","","Gufa [Dauerrollen]","Pyukumuku [Avalancha Continua]","Concombaffe [Roulade Continue]","Pyukumuku [Capriole]","Fixed",""
"682210","5","Quad Stone","Silver Tempest","SIT","163","NM","Italian","","","","0.1","","","Quartettstein","Piedra Cuádruple","Quad Roc","Tetrapietra","Uncommon",""
"680228","7","Quad Stone","Paradigm Trigger","s12","089","NM","Japanese","","","","0.1","","","Quartettstein","Piedra Cuádruple","Quad Roc","Tetrapietra","Uncommon",""
"702349","3","Quaquaval","Scarlet & Violet","SVI","054","NM","Italian","","","","0.15","","","Bailonda [Energy Carnival | Hydro Kick]","Quaquaval [Energy Carnival | Hydro Kick]","Palmaval [Energy Carnival | Hydro Kick]","Quaquaval [Energy Carnival | Hydro Kick]","Rare",""
"794318","10","Quaquaval","Standard Series Promos","SSP","052","NM","Italian","","","","0.1","","","Bailonda [Uptempo | Hydro Splash]","Quaquaval [Uptempo | Hydro Splash]","Palmaval [Uptempo | Hydro Splash]","Quaquaval [Uptempo | Hydro Splash]","Uncommon",""
"701548","1","Quaquaval ex","Triplet Beat","sv1a","088","EX","Japanese","","","","1.26","","","Bailonda ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Palmaval ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Ultra Rare",""
"701084","41","Quaquaval ex","Triplet Beat","sv1a","030","NM","Japanese","","","","0.3","","","Bailonda ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Palmaval ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Double Rare",""
"746411","3","Quaquaval ex","Shiny Treasure ex","sv4a","043","NM","Japanese","","","","0.3","","","Bailonda ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Palmaval ex [Exciting Dance | Spiral Shot]","Quaquaval ex [Exciting Dance | Spiral Shot]","Fixed",""
"701538","3","Quaxly","Triplet Beat","sv1a","081","NM","Japanese","","","","2.77","","","Kwaks [Apply Gel]","Quaxly [Apply Gel]","Coiffeton [Apply Gel]","Quaxly [Apply Gel]","Illustration Rare",""
"715525","1","Quaxly","Paldea Evolved","PAL","050","NM","Italian","","true","","2.47","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Promo",""
"715524","1","Quaxly","Paldea Evolved","PAL","050","NM","Italian","","true","","0.1","","","Kwaks [Reckless Charge]","Quaxly [Reckless Charge]","Coiffeton [Reckless Charge]","Quaxly [Reckless Charge]","Common",""
